entry_day,exit_day,holding_days,pnl_pct,max_profit_pct,exit_efficiency,left_on_table_pct,future_upside_pct,exit_reason,position_size,exit_date,entry_wp,entry_dp,entry_rs,entry_vs,entry_bs,entry_hl,entry_od,entry_bb,entry_score,entry_sma50_dist,entry_atr_pct,entry_date,entry_symbol,model,window
90,92,2,-0.8,0.0,0.0,0.8,8.67,signal,1.0,92,0.5147058823529415,0.045833333333333344,-19.792707292707263,0.8222935081668314,2.0,3.0,0.013839962608101808,0.16666666666666666,3,-0.04519414385741574,0.019444444444444455,90,AAA,xgboost,train_2021-2024_test_2025
97,100,3,-0.53,1.12,-47.3,1.64,13.97,signal,1.0,100,0.3207547169811318,0.05020920502092055,6.981350057765255,0.8684044449563592,2.0,4.0,-0.014325946600677618,0.08333333333333333,4,-0.02711064072295027,0.014345487148834442,97,AAA,xgboost,train_2021-2024_test_2025
101,102,1,-0.25,0.14,0.0,0.39,22.05,signal,1.0,102,0.3773584905660379,0.045833333333333344,20.919540229885044,1.1620219158278653,2.0,3.0,-0.0037257879610079233,0.016666666666666666,5,-0.012616566099835507,0.014087301587301586,101,AAA,xgboost,train_2021-2024_test_2025
104,133,29,13.65,19.08,71.6,5.43,0.59,signal,1.0,133,0.8124999999999987,0.012178619756427707,15.104419621175268,1.5746947188956784,4.0,4.0,-0.014930420573777737,0.06666666666666667,3,0.020464525394238892,0.013918422578774401,104,AAA,xgboost,train_2021-2024_test_2025
143,146,3,-0.98,0.97,-100.5,1.95,7.37,signal,1.0,146,0.3716814159292043,0.08637469586374684,4.126245847176158,0.464138627228756,1.0,4.0,0.022145947908618156,0.65,4,0.03518625796539302,0.026763990267639887,143,AAA,xgboost,train_2021-2024_test_2025
154,155,1,-0.25,0.0,0.0,0.25,5.66,signal,1.0,155,0.5277777777777778,0.0415647921760391,12.032967032966965,0.9106865303967858,2.0,3.0,0.009039632732089277,0.2,4,0.004099869884368979,0.022004889975550106,154,AAA,xgboost,train_2021-2024_test_2025
161,163,2,-2.63,0.0,0.0,2.63,-0.84,signal,1.0,163,0.632911392405064,0.03452380952380942,14.868136068288969,1.2235864340008205,3.0,2.0,0.003459037621753423,0.2,5,0.02048254245936288,0.022789115646258514,161,AAA,xgboost,train_2021-2024_test_2025
197,201,4,4.87,6.11,79.7,1.24,5.99,trailing_stop,1.0,201,0.7613636363636356,0.025672371638141914,-3.902953586497887,1.1070214526309918,1.0,3.0,-0.0029326348402302065,0.43333333333333335,3,0.01652789859574986,0.024275235766678338,197,AAA,xgboost,train_2021-2024_test_2025
202,208,6,0.83,1.81,46.0,0.97,4.61,signal,1.0,208,0.5544554455445551,0.05415162454873637,2.021233156390359,1.8252395078156218,1.0,2.0,-0.03943285188695873,0.5,5,0.029102167182662692,0.025958397799553053,202,AAA,xgboost,train_2021-2024_test_2025
209,212,3,41.05,45.61,90.0,4.56,-2.37,signal,0.7,212,0.7757009345794389,0.027842227378190282,10.585925702204726,1.1578544255093157,1.0,3.0,0.009254796425777829,0.7666666666666667,4,0.06225661753832485,0.030576731852833924,209,AAA,xgboost,train_2021-2024_test_2025
213,215,2,-2.67,0.0,0.0,2.67,2.39,signal,1.0,215,0.6972477064220185,0.03819444444444445,-18.71246246246247,1.3506067955848704,1.0,2.0,-0.008842838210931327,0.55,4,0.06205133248107008,0.029927248677248643,213,AAA,xgboost,train_2021-2024_test_2025
249,259,10,56.51,74.2,76.2,17.68,8.33,signal,0.7,259,1.0,0.0,35.7142857142857,1.8881995088867316,4.0,3.0,0.1844844970026781,1.0,3,-0.2576681302713459,0.050151975683890584,249,AAH,xgboost,train_2021-2024_test_2025
262,265,3,42.67,42.92,99.4,0.25,2.08,signal,0.7,265,0.5517241379310343,0.2549019607843139,-12.651515151515163,0.8911827061482622,0.0,2.0,-0.4025896203980029,0.85,3,-0.07255864702673215,0.12605042016806725,262,AAH,xgboost,train_2021-2024_test_2025
314,315,1,-0.25,0.0,0.0,0.25,2.38,signal,1.0,315,0.7500000000000001,0.06976744186046507,4.705882352941174,1.27938673315886,2.0,2.0,0.1130569840681385,0.35,4,0.010338345864661558,0.06976744186046514,314,AAH,xgboost,train_2021-2024_test_2025
322,323,1,-0.25,0.0,0.0,0.25,0.0,signal,1.0,323,0.4285714285714291,0.09523809523809511,3.33333333333335,0.6651078320090806,2.0,1.0,-0.06402579028996044,0.025,3,0.007677543186180429,0.059523809523809534,322,AAH,xgboost,train_2021-2024_test_2025
351,355,4,-0.25,2.33,-10.7,2.58,0.0,signal,1.0,355,0.8333333333333326,0.023255813953488497,16.666666666666714,1.6673723604775044,2.0,2.0,0.5673479708037991,0.6166666666666667,4,0.04217159476490535,0.04152823920265785,351,AAH,xgboost,train_2021-2024_test_2025
367,370,3,38.23,42.92,89.1,4.69,0.0,signal,0.7,370,0.4545454545454547,0.13333333333333325,30.30303030303029,1.6044522404530663,2.0,2.0,0.237606682292142,0.9166666666666666,5,0.09117361784675082,0.05238095238095239,367,AAH,xgboost,train_2021-2024_test_2025
481,495,14,5.83,10.98,53.1,5.14,5.75,signal,1.0,495,0.23076923076923014,0.12195121951219513,8.333333333333307,0.8689241075075566,0.0,1.0,0.013651223226182386,0.5666666666666667,3,0.5672782874617736,0.040069686411149906,481,AAS,xgboost,train_2021-2024_test_2025
496,500,4,0.88,3.41,25.9,2.53,3.37,signal,1.0,500,0.6428571428571429,0.056818181818181816,-21.28146453089238,1.236673773987207,1.0,1.0,-0.039275848893570206,0.5333333333333333,3,0.30486358244365375,0.03814935064935064,496,AAS,xgboost,train_2021-2024_test_2025
502,503,1,-0.25,0.0,0.0,0.25,4.55,signal,1.0,503,0.5999999999999996,0.04494382022471914,-6.111111111111079,1.2230853952304948,2.0,1.0,0.019905846483272968,0.15,3,0.20498239913349584,0.038523274478330635,502,AAS,xgboost,train_2021-2024_test_2025
505,507,2,-2.42,0.0,0.0,2.42,0.0,signal,1.0,507,0.7777777777777767,0.021739130434782726,-7.368421052631589,1.3012702414428392,3.0,2.0,-0.01779013504032073,0.16666666666666666,3,0.1926367643246046,0.0357142857142857,505,AAS,xgboost,train_2021-2024_test_2025
550,554,4,-4.49,0.0,0.0,4.49,9.3,stop_loss,1.0,554,0.8999999999999995,0.02298850574712656,22.807017543859644,2.1227159892917986,3.0,3.0,-0.11724503920000795,0.7,4,0.08128262490678598,0.04269293924466337,550,AAS,xgboost,train_2021-2024_test_2025
556,559,3,43.79,44.05,99.4,0.25,5.62,signal,0.7,559,0.7272727272727274,0.06741573033707861,-16.53225806451607,0.5588724394147946,0.0,2.0,-0.04491879930672478,0.75,3,0.10751617720258845,0.04895666131621187,556,AAS,xgboost,train_2021-2024_test_2025
584,585,1,-0.25,0.0,0.0,0.25,30.41,signal,1.0,585,0.5000000000000014,0.03409090909090897,-7.179487179487246,1.3019393029111632,2.0,2.0,0.0010860821083400738,0.03333333333333333,4,0.03286384976525835,0.025974025974025965,584,AAS,xgboost,train_2021-2024_test_2025
588,599,11,14.15,14.43,98.0,0.29,84.16,trailing_stop,1.0,599,0.7777777777777767,0.021739130434782726,5.357142857142868,2.5954546450722127,2.0,2.0,-0.005738072466275196,0.11666666666666667,4,0.0628465804066542,0.027950310559006198,588,AAS,xgboost,train_2021-2024_test_2025
600,624,24,110.75,147.99,74.8,37.23,0.58,signal,0.7,624,0.692307692307692,0.07547169811320761,-1.2500000000000142,1.6503749170176412,2.0,2.0,-0.032943788618466426,0.7833333333333333,4,0.15695263043003696,0.05390835579514828,600,AAS,xgboost,train_2021-2024_test_2025
705,713,8,42.69,44.95,95.0,2.25,0.86,signal,0.7,713,0.6666666666666669,0.10576923076923073,33.182503770739075,2.9167230001609528,3.0,3.0,0.004424947703662918,0.8333333333333334,5,0.15581240275616817,0.04739010989010987,705,AAS,xgboost,train_2021-2024_test_2025
786,797,11,-1.83,0.0,0.0,1.83,9.03,signal,1.0,797,0.9310344827586207,0.006349206349206355,27.574370709382137,1.7167539267015708,3.0,4.0,0.10843825245698085,0.5833333333333334,3,-0.002912129653076829,0.030158730158730142,786,AAT,xgboost,train_2021-2024_test_2025
806,809,3,-0.57,0.0,0.0,0.57,11.69,signal,1.0,809,0.47368421052631515,0.03246753246753249,-3.095238095238109,0.9666704844805865,3.0,3.0,-0.0006154184083995992,0.13333333333333333,3,-0.0006489292667098571,0.019712430426716162,806,AAT,xgboost,train_2021-2024_test_2025
815,833,18,4.84,6.61,73.3,1.76,2.87,signal,1.0,833,1.0,0.0,43.78378378378365,2.0127017729558085,4.0,3.0,0.10577842852774053,0.5,3,0.09008773078433936,0.017803517803517816,815,AAT,xgboost,train_2021-2024_test_2025
836,839,3,1.49,1.74,85.4,0.25,9.51,signal,1.0,839,0.636363636363636,0.046511627906976785,-26.851063829787236,0.9408143939393939,0.0,2.0,0.299880993142946,0.5333333333333333,3,0.06264673174348212,0.022217607973421916,836,AAT,xgboost,train_2021-2024_test_2025
854,865,11,3.25,6.76,48.2,3.5,0.0,signal,1.0,865,0.8793103448275865,0.018918918918918875,20.10747872816833,1.1524518221713413,3.0,4.0,0.17575530494754577,0.6,3,0.09896637756920523,0.03320463320463321,854,AAT,xgboost,train_2021-2024_test_2025
873,874,1,-0.25,0.0,0.0,0.25,1.85,signal,1.0,874,0.612244897959183,0.05000000000000011,-28.78787878787883,0.4166069360974803,1.0,2.0,0.17187609747744237,0.4,3,0.05526242710358242,0.02913533834586465,873,AAT,xgboost,train_2021-2024_test_2025
880,881,1,-0.25,0.0,0.0,0.25,0.0,signal,1.0,881,0.470588235294117,0.04787234042553196,2.0126509488211326,0.8838574423480083,2.0,3.0,0.0019396077139570336,0.016666666666666666,4,0.030024106947183726,0.028875379939209703,880,AAT,xgboost,train_2021-2024_test_2025
943,944,1,-0.25,0.0,0.0,0.25,1.39,signal,1.0,944,0.3076923076923078,0.12162162162162167,2.7777777777777644,0.7350328403345462,1.0,2.0,0.031030662534925358,0.06666666666666667,4,0.8953947031402083,0.060135135135135145,943,AAV,xgboost,train_2021-2024_test_2025
1013,1022,9,49.05,53.01,92.5,3.96,8.24,signal,0.7,1022,1.0,0.0,11.33720930232559,1.487471080991405,4.0,3.0,0.0897240741922683,1.0,3,0.16967722830914994,0.06871609403254972,1013,AAV,xgboost,train_2021-2024_test_2025
1024,1028,4,37.21,40.75,91.3,3.53,3.45,signal,0.7,1028,0.9268292682926828,0.032608695652173995,-0.314267756128217,1.1230440126695977,2.0,3.0,0.33514616479016013,0.85,3,0.3038548752834466,0.07453416149068323,1024,AAV,xgboost,train_2021-2024_test_2025
1142,1154,12,44.4,47.74,93.0,3.35,9.09,signal,0.7,1154,0.8999999999999995,0.01587301587301596,20.83333333333332,1.422911489199006,3.0,3.0,0.10770714936430031,0.7166666666666667,3,0.07288828337874642,0.04761904761904764,1142,AAV,xgboost,train_2021-2024_test_2025
1157,1160,3,41.22,42.92,96.0,1.7,5.88,signal,0.7,1160,0.8571428571428577,0.028985507246376708,3.5294117647059124,1.0658397932816537,1.0,3.0,0.0885807914120667,0.7833333333333333,3,0.14200595829195622,0.04140786749482399,1157,AAV,xgboost,train_2021-2024_test_2025
1165,1170,5,-4.46,0.0,0.0,4.46,1.52,signal,1.0,1170,0.7499999999999994,0.04225352112676067,1.069518716577555,0.9467766399782669,0.0,2.0,0.0073305870360548114,0.5166666666666667,4,0.1392811296534017,0.04325955734406438,1165,AAV,xgboost,train_2021-2024_test_2025
31,34,3,37.48,37.72,99.4,0.24,0.72,signal,0.7,34,0.838174273858921,0.03779069767441866,41.674607553036786,1.1320495289468968,0.0,2.0,0.04609306349830586,0.95,4,0.09177466278762228,0.029346622369878176,31,AAA,lightgbm,train_2016-2019_test_2020
41,42,1,-0.25,0.0,0.0,0.25,-1.23,signal,1.0,42,0.2565789473684212,0.11795407098121094,-3.909465020576121,0.7564575164635192,1.0,2.0,0.07611399664931158,0.1,3,0.006680177137281397,0.03288100208768267,41,AAA,lightgbm,train_2016-2019_test_2020
70,73,3,39.36,45.97,85.6,6.61,7.12,signal,0.7,73,0.8798283261802571,0.030467899891186197,19.209608158883483,1.3065232042492996,2.0,3.0,-0.02944668306048588,0.7333333333333333,4,0.0371992235113538,0.045002331727032496,70,AAA,lightgbm,train_2016-2019_test_2020
75,80,5,33.65,42.12,79.9,8.47,7.45,signal,0.7,80,0.9721254355400697,0.00805639476334341,2.710681696188942,1.5003585965689823,3.0,2.0,-0.01432505733548356,0.8833333333333333,3,0.12147632815323452,0.04351891814127465,75,AAA,lightgbm,train_2016-2019_test_2020
81,83,2,1.47,1.73,85.3,0.25,11.66,signal,1.0,83,0.5866666666666667,0.10032362459546923,-12.642320161466131,0.9215454460314949,0.0,2.0,-0.020380636870383342,0.5666666666666667,3,0.051354171392278714,0.04607797811681309,81,AAA,lightgbm,train_2016-2019_test_2020
86,91,5,-2.3,0.0,0.0,2.3,10.37,signal,1.0,91,0.7711442786069657,0.04722792607802865,2.5187212193435613,0.8675460898717016,1.0,2.0,-0.05791212531620532,0.11666666666666667,3,0.10651640461692262,0.036740979759460286,86,AAA,lightgbm,train_2016-2019_test_2020
92,94,2,-1.89,0.0,0.0,1.89,10.82,signal,1.0,94,0.6953642384105966,0.04722792607802865,-3.191366072722005,0.8696128313642763,2.0,3.0,-0.0426415962158696,0.016666666666666666,3,0.10581289736603093,0.02940745086535642,92,AAA,lightgbm,train_2016-2019_test_2020
96,97,1,-0.25,0.41,0.0,0.66,10.37,signal,1.0,97,0.583333333333333,0.051546391752577324,4.400919097209332,1.1613488134419798,1.0,1.0,0.019063872007870377,0.05,4,0.0858857245208668,0.03166421207658322,96,AAA,lightgbm,train_2016-2019_test_2020
102,108,6,-4.36,2.97,-146.8,7.33,3.54,signal,1.0,108,1.0,0.0,10.003453436168982,1.127894080511676,4.0,3.0,0.03289791302736006,0.1,3,0.1442600670773143,0.026683087027914644,102,AAA,lightgbm,train_2016-2019_test_2020
117,119,2,-2.51,0.0,0.0,2.51,4.07,signal,1.0,119,0.4834437086092719,0.07677165354330702,-12.091718370650106,0.74658534635532,0.0,2.0,-0.0013092249245821985,0.31666666666666665,3,0.0424147907988426,0.035784589426321727,117,AAA,lightgbm,train_2016-2019_test_2020
172,176,4,0.98,2.46,39.7,1.49,2.01,signal,1.0,176,0.6714285714285714,0.02361396303901442,2.322580645161281,0.683379990493063,1.0,2.0,0.010810437502519445,0.016666666666666666,4,0.03234832746852071,0.020020533880903506,172,AAA,lightgbm,train_2016-2019_test_2020
177,179,2,-1.06,0.0,0.0,1.06,3.26,signal,1.0,179,0.7241379310344829,0.024242424242424263,-1.74358974358978,0.8042887840825037,2.0,3.0,0.0032409834589315067,0.016666666666666666,3,0.04617985839585768,0.018542568542568572,177,AAA,lightgbm,train_2016-2019_test_2020
182,183,1,-0.25,0.4,0.0,0.65,2.01,signal,1.0,183,0.5882352941176479,0.02828282828282822,-4.596032897919635,1.077802357804061,1.0,2.0,-0.02293164109173302,0.03333333333333333,3,0.0433572919081848,0.01904761904761905,182,AAA,lightgbm,train_2016-2019_test_2020
184,185,1,-0.25,0.41,0.0,0.66,3.26,signal,1.0,185,0.4117647058823522,0.04089979550102253,-10.258249641320013,1.1446304703988004,1.0,1.0,-0.015505712720442794,0.016666666666666666,3,0.031101739588824454,0.01913526146654982,184,AAA,lightgbm,train_2016-2019_test_2020
190,192,2,-1.45,0.0,0.0,1.45,2.02,signal,1.0,192,0.5,0.03206412825651305,-0.2089864158829613,1.12176016933233,1.0,2.0,0.03055210763513351,0.16666666666666666,4,0.04384570328842775,0.020040080160320644,190,AAA,lightgbm,train_2016-2019_test_2020
199,201,2,-1.44,0.0,0.0,1.44,-0.5,signal,1.0,201,0.6093750000000003,0.02487562189054726,16.97924481120276,0.6821883451868778,0.0,2.0,-0.005940764821432859,0.3,4,0.02874339761700029,0.01883439943141437,199,AAA,lightgbm,train_2016-2019_test_2020
222,247,25,52.39,60.1,87.2,7.71,11.66,signal,0.7,247,0.7529411764705882,0.04022988505747126,40.89769879243573,1.8891421522619398,2.0,3.0,-0.050079264598464485,0.9833333333333333,4,0.06752832426684109,0.021688560481663954,222,AAA,lightgbm,train_2016-2019_test_2020
248,253,5,43.36,45.44,95.4,2.08,12.2,signal,0.7,253,0.7638190954773876,0.03929765886287616,-12.677266867210989,1.1170144438655516,0.0,2.0,0.02450433613329077,0.7166666666666667,3,0.1501548285346107,0.03678929765886286,248,AAA,lightgbm,train_2016-2019_test_2020
283,291,8,58.72,65.31,89.9,6.59,7.08,signal,0.7,291,0.6808510638297871,0.11363636363636369,25.637755102040835,1.3774123869823383,3.0,3.0,0.34930900922273267,0.9666666666666667,5,-0.37716262975778553,0.06475468975468976,283,AAS,lightgbm,train_2016-2019_test_2020
296,299,3,41.59,42.93,96.9,1.33,-3.38,signal,0.7,299,0.8650793650793651,0.0230040595399188,19.54395604395605,1.328743451296433,1.0,2.0,0.07644804846707681,1.0,4,0.47705468500159903,0.07684129132031704,296,AAV,lightgbm,train_2016-2019_test_2020
388,396,8,8.98,18.5,48.5,9.52,6.89,trailing_stop,1.0,396,0.6440677966101696,0.09251101321585901,10.134087575948051,1.4339947534636919,1.0,1.0,0.35407043283744855,0.7,4,0.09181857534510104,0.06041535556954059,388,AAV,lightgbm,train_2016-2019_test_2020
402,407,5,-1.81,0.0,0.0,1.81,3.62,stop_loss,1.0,407,0.6622516556291391,0.09960937499999996,3.5519125683060224,0.9254282044643675,1.0,2.0,-0.07205813520707118,0.6333333333333333,4,0.165013197415127,0.06780133928571427,402,AAV,lightgbm,train_2016-2019_test_2020
440,448,8,44.55,48.04,92.7,3.49,55.36,signal,0.7,448,1.0,0.0,24.8768472906404,1.572994212931676,4.0,3.0,0.17769051212850512,0.9,3,0.0519721778200198,0.06644177178058083,440,AAV,lightgbm,train_2016-2019_test_2020
452,461,9,38.55,40.63,94.9,2.08,0.0,signal,1.0,461,0.8511904761904762,0.04646840148698885,0.24383247274812447,1.0713308120887868,1.0,3.0,-0.0646335171577888,0.48333333333333334,3,0.15411017676334304,0.05031864046733934,452,AAV,lightgbm,train_2016-2019_test_2020
496,516,20,66.67,66.67,100.0,0.0,0.0,end,1.0,516,0.95360824742268,0.011904761904762005,5.58126084441875,1.4117352145965012,3.0,2.0,0.0402723158163768,0.6333333333333333,3,0.22456913308280405,0.04497354497354498,496,AAV,lightgbm,train_2016-2019_test_2020
1,12,11,42.16,51.89,81.2,9.73,3.14,signal,0.7,12,0.86096256684492,0.021138211382113803,1.5926992609042827,1.0009689484352942,1.0,3.0,0.010876365839051848,0.7666666666666667,3,0.0,0.0,1,AAA,lightgbm,train_2017-2020_test_2021
38,52,14,56.84,61.44,92.5,4.59,14.04,signal,0.7,52,0.7681159420289859,0.05276174773289355,1.1357729084292885,0.9569228867415991,2.0,3.0,0.002036702913603647,0.8166666666666667,3,0.0019485333050938895,0.04010128371216583,38,AAA,lightgbm,train_2017-2020_test_2021
59,66,7,2.45,7.83,31.3,5.38,0.33,signal,1.0,66,0.7073170731707313,0.05128205128205133,-26.175913790592688,0.7977751028620892,1.0,2.0,0.06180107559591115,0.016666666666666666,3,0.11259033853176112,0.03367928367928369,59,AAA,lightgbm,train_2017-2020_test_2021
67,71,4,-2.48,0.0,0.0,2.48,2.75,stop_loss,1.0,71,0.9107142857142857,0.016458196181698487,26.238738738738732,1.5547711365000043,3.0,2.0,0.02544516058114539,0.15,3,0.17037014207785003,0.0345622119815668,67,AAA,lightgbm,train_2017-2020_test_2021
108,113,5,35.64,42.3,84.3,6.66,3.76,signal,0.7,113,0.9283276450511943,0.013824884792626784,20.189103028546576,1.7154041296154605,4.0,3.0,0.08141623398020237,0.75,3,0.10656215397167665,0.03531458666415874,108,AAA,lightgbm,train_2017-2020_test_2021
145,152,7,7.08,7.35,96.3,0.27,8.33,trailing_stop,1.0,152,0.7683397683397685,0.041608876560332846,13.408422571159058,1.3803398535160882,2.0,3.0,0.033126806992374205,0.43333333333333335,4,0.014507028380869355,0.031206657420249657,145,AAA,lightgbm,train_2017-2020_test_2021
158,162,4,6.19,6.46,95.9,0.27,3.78,trailing_stop,1.0,162,0.6896551724137929,0.04194407456724373,-1.8788083953960921,0.8306458451295602,2.0,2.0,-0.02326448610016646,0.15,3,0.033552613470589764,0.03913829180140765,158,AAA,lightgbm,train_2017-2020_test_2021
163,167,4,0.66,2.49,26.7,1.82,5.08,signal,1.0,167,0.5616438356164383,0.06286836935166999,-0.7874642061724444,1.1508393296143877,1.0,2.0,0.008843876135137999,0.11666666666666667,4,0.05663040770572107,0.03802975021049678,163,AAA,lightgbm,train_2017-2020_test_2021
171,176,5,0.33,2.44,13.4,2.12,6.43,signal,1.0,176,0.6940639269406395,0.04305912596401028,-3.12849682954122,0.7719965525272319,1.0,2.0,0.007776805835442664,0.2833333333333333,3,0.07895211283231865,0.03305178112376057,171,AAA,lightgbm,train_2017-2020_test_2021
183,191,8,1.3,2.78,46.7,1.48,13.28,signal,1.0,191,0.4207650273224051,0.06856403622250962,7.1179099241996795,0.7458158602868051,1.0,2.0,0.048984072573005716,0.05,4,0.03613747252158068,0.029754204398447583,183,AAA,lightgbm,train_2017-2020_test_2021
192,193,1,-0.25,0.0,0.0,0.25,15.04,signal,1.0,193,0.4207650273224051,0.06856403622250962,12.891682785299828,1.0551247526037442,1.0,2.0,0.0296938655863693,0.21666666666666667,4,0.014089680686379997,0.022177046756606884,192,AAA,lightgbm,train_2017-2020_test_2021
199,204,5,-1.42,3.82,-37.1,5.24,12.05,signal,1.0,204,0.7988165680473372,0.020948860135551438,7.03953524641296,1.349425933533698,2.0,3.0,-0.03539195627241641,0.4,4,0.0556921515825625,0.023105360443622915,199,AAA,lightgbm,train_2017-2020_test_2021
206,216,10,44.27,50.73,87.3,6.46,14.36,signal,0.7,216,0.7004830917874394,0.037417018708509414,-6.736353077816517,1.0915501975896076,0.0,2.0,-0.000988599488463554,0.7166666666666667,3,0.060846628594842384,0.031726873006293656,206,AAA,lightgbm,train_2017-2020_test_2021
233,258,25,71.61,93.67,76.4,22.06,-5.05,signal,0.7,258,0.7912772585669777,0.037513997760358436,14.183493614521183,1.5275428881484794,2.0,3.0,0.0016312562554859356,0.9166666666666666,4,0.09331766203873748,0.03563429851223802,233,AAA,lightgbm,train_2017-2020_test_2021
284,291,7,-3.51,0.0,0.0,3.51,20.04,signal,1.0,291,0.9294117647058823,0.023076923076923096,14.332197680205198,1.3249601725213975,3.0,1.0,2.5737344046031225,0.2833333333333333,3,-0.3128056032773886,0.05329670329670332,284,AAS,lightgbm,train_2017-2020_test_2021
295,296,1,-0.25,0.0,0.0,0.25,24.19,signal,1.0,296,0.8425925925925927,0.03300970873786406,3.242264647794599,0.9848630810991753,2.0,2.0,0.084801220989973,0.016666666666666666,3,0.05645359809633213,0.04590846047156727,295,AAS,lightgbm,train_2017-2020_test_2021
303,313,10,3.89,10.29,37.8,6.4,1.08,signal,1.0,313,0.8095238095238094,0.05054151624548741,31.729686242960582,1.1442150374147915,3.0,4.0,-0.4888530122765226,0.08333333333333333,4,0.15085795006024355,0.048349664775657546,303,AAS,lightgbm,train_2017-2020_test_2021
341,346,5,15.79,24.2,65.2,8.41,44.98,trailing_stop,1.0,346,1.0,0.0,13.384295029864617,1.7975645171102792,3.0,2.0,1.0096637182380248,0.5,3,0.19628162145687314,0.053343949044585996,341,AAS,lightgbm,train_2017-2020_test_2021
347,350,3,50.32,54.38,92.5,4.06,46.07,signal,0.7,350,0.3858695652173916,0.38047138047138024,-22.40117481343841,1.7231188867860683,1.0,2.0,0.3007804437305163,0.9666666666666667,4,0.08457493426818571,0.12061087061087061,347,AAS,lightgbm,train_2017-2020_test_2021
352,368,16,48.7,70.05,69.5,21.35,-0.73,signal,0.7,368,0.831521739130435,0.08179419525065952,6.99035415671613,1.2092342679218504,3.0,3.0,0.41519502304332057,0.8666666666666667,4,0.3384186177914327,0.11307953260459856,352,AAS,lightgbm,train_2017-2020_test_2021
390,400,10,14.09,14.38,98.0,0.29,26.95,trailing_stop,1.0,400,0.9090909090909096,0.021628498727735247,16.522014570795037,0.9610836678391388,2.0,2.0,0.09430563124084884,0.21666666666666667,3,0.04399107427478482,0.05007270083605961,390,AAS,lightgbm,train_2017-2020_test_2021
401,402,1,-0.25,0.0,0.0,0.25,26.95,signal,1.0,402,0.5949367088607598,0.115523465703971,-20.751146177630886,1.276835120512354,3.0,1.0,0.0032573882873248583,0.13333333333333333,3,0.05919241358213514,0.07151452638817259,401,AAS,lightgbm,train_2017-2020_test_2021
405,426,21,18.2,21.9,83.1,3.69,16.78,signal,1.0,426,0.631313131313131,0.08548009367681504,3.363914373088683,0.6301957242220257,2.0,3.0,-0.00367348017976089,0.016666666666666666,4,0.07885494833118575,0.06958849113415859,405,AAS,lightgbm,train_2017-2020_test_2021
430,431,1,-0.25,0.0,0.0,0.25,34.45,signal,1.0,431,0.5555555555555556,0.06793206793206791,-11.057536347282444,0.7277864447967989,1.0,2.0,-0.0038424100362269877,0.016666666666666666,3,0.12580695953393176,0.04923647780790641,430,AAS,lightgbm,train_2017-2020_test_2021
436,471,35,50.71,54.47,93.1,3.76,1.66,signal,1.0,471,0.7198581560283684,0.06917688266199658,22.45179063360883,1.294897063950796,2.0,2.0,-0.07599276166498567,0.18333333333333332,5,0.22964940994056354,0.04947460595446584,436,AAS,lightgbm,train_2017-2020_test_2021
475,478,3,3.49,4.47,78.0,0.98,17.3,signal,1.0,478,0.2429752066115704,0.30111768573307024,-49.458479270685956,0.8578322937376652,0.0,2.0,0.05225109496922223,0.35,3,0.13183117037742584,0.08706677937447174,475,AAS,lightgbm,train_2017-2020_test_2021
513,518,5,-1.73,0.0,0.0,1.73,19.75,signal,1.0,518,0.9711191335740071,0.005398110661268561,12.473780515017665,1.9271049134888771,3.0,2.0,42.61380712882744,0.5666666666666667,3,-0.02195002837796821,0.03600347021399653,513,AAT,lightgbm,train_2017-2020_test_2021
523,538,15,6.54,11.67,56.0,5.13,6.15,signal,1.0,538,0.8437500000000002,0.029182879377431862,11.07002801120447,1.0909090909090908,2.0,3.0,0.4828639843685203,0.65,3,0.05132540634885996,0.03765981100611449,523,AAT,lightgbm,train_2017-2020_test_2021
551,556,5,0.15,2.92,5.1,2.77,10.24,signal,1.0,556,0.8505154639175261,0.01661891117478505,18.838020492696664,1.1753251532452238,4.0,3.0,0.4140241256845199,0.11666666666666667,3,0.11622849101260156,0.03430208759721651,551,AAT,lightgbm,train_2017-2020_test_2021
564,567,3,-0.25,0.23,0.0,0.48,6.18,signal,1.0,567,0.5516014234875437,0.07138810198300292,-2.5159202421965077,0.9535463870604854,2.0,3.0,-0.03688736841038135,0.2,3,0.07184065099896762,0.041319303925536226,564,AAT,lightgbm,train_2017-2020_test_2021
573,579,6,-0.95,1.68,-56.7,2.64,-1.43,signal,1.0,579,0.8279569892473116,0.026044492674986458,28.337628865979326,1.0656830102015935,2.0,4.0,-0.04223751995708697,0.5166666666666667,3,0.08471743199180717,0.04019068289279904,573,AAT,lightgbm,train_2017-2020_test_2021
639,642,3,-1.76,0.0,0.0,1.76,26.19,signal,1.0,642,0.7393767705382436,0.0817051509769094,6.194071005204201,0.9343556429029723,2.0,3.0,0.07133480709327478,0.55,4,-0.14752509728510207,0.0719994925145902,639,AAV,lightgbm,train_2017-2020_test_2021
645,666,21,5.05,9.37,54.0,4.31,3.73,signal,1.0,666,1.0,0.0,18.3574222995001,1.1218669134807397,3.0,3.0,-0.009852167104609455,0.55,3,0.0028812938760566786,0.05232426303854874,645,AAV,lightgbm,train_2017-2020_test_2021
